<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200210,150000,3063.5400000,3063.5400000,3057.8800000,3060.0400000,915142295
20200210,151500,3060.3900000,3065.2800000,3057.4300000,3062.4900000,1357564095
20200210,153000,3062.5000000,3063.9600000,3060.0100000,3063.1600000,1016761141
20200210,154500,3063.1800000,3063.7500000,3061.0000000,3063.2100000,809106080
20200210,160000,3063.2000000,3063.4600000,3060.9200000,3060.9200000,685546432
20200210,161500,3060.9300000,3060.9300000,3057.2700000,3059.5200000,1207633460
20200210,163000,3059.6100000,3059.6100000,3055.9900000,3057.9200000,1256482273
20200210,164500,3057.8300000,3060.0300000,3056.0900000,3056.8200000,1573305581
20200210,170000,3056.9300000,3057.9600000,3050.0800000,3053.7400000,2325742612
20200210,171500,3053.6800000,3055.5400000,3051.0900000,3053.2900000,2127662629
20200210,173000,3053.2100000,3056.4300000,3051.5800000,3054.8300000,1574323581
20200210,174500,3054.8500000,3061.3100000,3054.8500000,3059.6900000,2159775485
20200210,180000,3059.7100000,3060.7700000,3055.4400000,3059.7400000,1669214487
20200210,181500,3059.9900000,3061.7400000,3058.2300000,3061.1900000,1774996385
20200210,183000,3061.2000000,3065.3000000,3061.2000000,3063.1000000,2560989405
20200210,184500,3063.0500000,3065.8100000,3062.4400000,3065.6600000,2029565263
20200210,190000,3062.4100000,3062.4100000,3062.4100000,3062.4100000,2739607481
20200211,101500,3072.3900000,3090.6000000,3072.3900000,3080.8000000,5415980078
20200211,103000,3080.8300000,3086.3400000,3076.1300000,3076.1400000,2200170359
20200211,104500,3076.1900000,3078.4900000,3073.9500000,3077.7500000,1509804194
20200211,110000,3077.8000000,3083.3300000,3077.7300000,3080.8100000,1382499993
20200211,111500,3080.8100000,3081.2100000,3072.4100000,3073.7900000,2487037404
20200211,113000,3073.7900000,3076.4100000,3069.9000000,3070.9100000,2493655982
20200211,114500,3070.6400000,3074.6800000,3070.2200000,3073.6900000,2870712926
20200211,120000,3073.7100000,3076.9600000,3071.7300000,3076.2000000,1959477512
20200211,121500,3076.4100000,3080.5000000,3072.5300000,3077.0900000,2202275846
