<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200427,224500,24158.0356685,24208.4673713,24154.5155497,24201.4671350,899
20200427,230000,24202.8671822,24207.2073288,24127.4946374,24137.4449733,882
20200427,231500,24130.4647376,24134.5948771,24129.6347096,24134.5948771,896
20200427,233000,24134.5948771,24134.5948771,24134.5948771,24134.5948771,301
20200428,164500,24357.9924199,24513.0676558,24357.9924199,24467.7061242,863
20200428,170000,24465.6160536,24476.2964142,24326.5513583,24327.4113873,897
20200428,171500,24327.5613924,24389.9534990,24279.1597582,24364.1926292,892
20200428,173000,24364.6926461,24403.1039430,24303.0505648,24325.1213100,896
20200428,174500,24326.2013465,24331.4015220,24171.9461382,24178.2063496,898
20200428,180000,24178.7063665,24204.2172278,24037.4615975,24047.2719287,848
20200428,181500,24045.7318767,24160.4457499,24032.0114135,24158.2156746,893
20200428,183000,24157.8756631,24200.9771184,24098.3436531,24192.2868250,899
20200428,184500,24190.1867541,24239.5384204,24186.4366275,24202.2771623,899
20200428,190000,24203.3471984,24219.6277481,24124.8945496,24154.1455372,900
20200428,191500,24154.3255433,24199.1670573,24108.6740019,24161.7757948,900
20200428,193000,24161.9358002,24162.1558077,24064.0624956,24118.1043203,899
20200428,194500,24118.4143308,24158.1656729,24102.8738061,24154.7655581,900
20200428,200000,24153.8855284,24217.2776688,24115.7642413,24201.7271437,900
20200428,201500,24201.1871255,24223.8978923,24174.7462328,24178.1563479,900
20200428,203000,24178.6563648,24217.2476678,24165.8059309,24199.9470836,900
20200428,204500,24200.6271066,24245.3986182,24169.2960487,24245.3386162,899
20200428,210000,24245.2386128,24249.6287611,24187.8366747,24196.4469655,900
20200428,211500,24196.6869736,24253.8589039,24196.1769563,24247.2986824,900
20200428,213000,24247.4486875,24262.2991889,24227.6680196,24243.8785669,900
20200428,214500,24243.6885605,24259.8191051,24185.3065893,24187.5866663,900
20200428,220000,24187.3366579,24223.7378869,24155.4855824,24175.5262591,900
20200428,221500,24175.7862679,24221.2778038,24166.2859471,24205.3572663,900
20200428,223000,24204.6472423,24255.9889758,24158.5956874,24223.5078791,898
20200428,224500,24223.6178828,24242.3585156,24182.9465096,24192.4868317,900
20200428,230000,24192.9968490,24197.7370090,24076.6829218,24106.0639138,867
20200428,231500,24103.1838165,24103.1838165,24101.4637585,24102.3637888,898
20200428,233000,24102.3637888,24102.3637888,24102.3637888,24102.3637888,301
20200429,164500,24491.1969173,24556.0291063,24454.8156890,24517.4678044,833
20200429,170000,24517.2477969,24578.3498600,24505.2373914,24569.9495763,894
20200429,171500,24571.9396435,24575.1097506,24462.1859378,24478.0764744,899
20200429,173000,24480.5165567,24554.6490597,24480.5165567,24552.6889936,900
20200429,174500,24552.4889868,24588.9902192,24529.6782166,24588.6702084,900
20200429,180000,24587.8301801,24612.5510147,24560.9192714,24588.8202135,900
20200429,181500,24589.2902294,24608.2108682,24549.8688983,24586.5001352,900
20200429,183000,24586.9001487,24650.0222799,24581.1499545,24636.8318345,900
20200429,184500,24632.1916779,24632.1916779,24590.0102537,24596.6004762,900
20200429,190000,24596.4804721,24661.0326517,24594.3704009,24645.3121209,900
20200429,191500,24646.2421523,24682.6133803,24640.8519703,24655.1124518,900
20200429,193000,24653.1323849,24667.3928664,24624.8614304,24649.6822684,900
20200429,194500,24649.6322667,24719.5946289,24649.6322667,24713.6244274,900
20200429,200000,24713.9944399,24737.1652222,24700.8339955,24709.8242991,900
20200429,201500,24709.2542798,24765.6061825,24706.6141907,24757.0758944,900
20200429,203000,24756.1158620,24759.2359674,24708.6742602,24711.9743716,900
20200429,204500,24712.5943926,24718.8846050,24647.5221955,24650.6323005,900
20200429,210000,24650.5822988,24676.3031672,24649.1822515,24660.5826365,900
20200429,211500,24661.5526692,24693.7737571,24576.3197914,24616.6111518,893
20200429,213000,24616.4611468,24688.6935856,24616.4611468,24665.6928090,900
20200429,214500,24666.1228235,24715.9645064,24633.7617309,24699.1139374,899
20200429,220000,24700.2239749,24705.7741623,24611.9409941,24702.4340495,900
20200429,221500,24701.2240087,24746.5755399,24692.4537126,24733.7551070,900
20200429,223000,24732.2650567,24748.0855909,24687.7735545,24725.4748275,900
20200429,224500,24731.0050142,24739.0052843,24692.1337017,24729.2249541,900
20200429,230000,24728.4349274,24728.4349274,24621.9613325,24638.9219051,861
20200429,231500,24630.2316117,24635.5117900,24630.2316117,24634.6917623,898
20200429,233000,24634.6917623,24634.6917623,24634.6917623,24634.6917623,301
20200430,164500,24381.3332079,24385.6433535,24256.4589917,24287.7100468,428
20200430,170000,24288.9400884,24428.9548158,24258.3490555,24402.9439376,442
20200430,171500,24404.5539919,24468.3261451,24368.4927744,24445.0153581,522
20200430,173000,24445.4753736,24475.1863768,24369.0327926,24468.7161583,651
20200430,174500,24470.1062052,24513.5276713,24356.5823722,24370.1028287,698
20200430,180000,24370.5428436,24448.3254698,24366.1126940,24388.9934666,528
20200430,181500,24397.2437451,24460.1358686,24397.2437451,24425.6547044,595
20200430,183000,24433.6549745,24451.6555823,24364.3926359,24367.7427491,843
20200430,184500,24366.7027139,24401.9439038,24356.2423608,24373.2529351,871
20200430,190000,24374.2029672,24377.0230624,24270.1994556,24275.5496363,865
20200430,191500,24275.7496430,24289.4701063,24215.7276164,24278.2197264,756
20200430,193000,24278.1897254,24284.5199391,24218.7577187,24243.0885403,887
20200430,194500,24243.5185548,24279.3697652,24187.7166707,24251.5688266,894
20200430,200000,24250.6087942,24317.4910524,24243.9185683,24307.6507201,886
20200430,201500,24307.8207259,24335.0616456,24243.7785635,24330.7414998,895
20200430,203000,24331.9915420,24334.3116203,24292.6402133,24292.6402133,900
20200430,204500,24292.5302096,24306.4106783,24244.0885740,24273.4895667,898
20200430,210000,24274.1095876,24287.2200303,24247.9887057,24256.9590086,899
20200430,211500,24256.7290008,24316.5710213,24222.7178525,24316.5710213,899
20200430,213000,24316.8110294,24316.8110294,24277.3496970,24298.9304257,889
20200430,214500,24298.7604199,24338.1917513,24255.9189735,24275.4596332,900
20200430,220000,24275.7596434,24294.6002795,24248.1287104,24272.4895329,899
20200430,221500,24272.9995502,24329.2114481,24257.8190376,24319.4611189,900
20200430,223000,24318.5610885,24392.4835844,24318.5610885,24371.2628679,895
20200430,224500,24371.0528608,24387.0734017,24286.1299935,24324.5512907,899
20200430,230000,24324.4012857,24409.7041658,24297.9003909,24385.2033386,762
20200430,231500,24332.2715514,24349.2121234,24332.2715514,24346.5420332,895
20200430,233000,24346.5420332,24346.5420332,24346.5420332,24346.5420332,301
20200501,164500,24121.5944381,24121.5944381,23878.7862400,23895.8968177,879
20200501,170000,23897.1268592,23922.0977024,23854.6654256,23913.6674177,897
20200501,171500,23927.8178955,23988.3799403,23878.4862299,23912.8773910,878
20200501,173000,23912.5873813,23930.7579948,23841.6849873,23922.4477142,899
20200501,174500,23925.1378050,23976.5995426,23888.4565665,23955.0388146,893
20200501,180000,23956.1188510,23989.0099616,23935.6381595,23949.5186282,900
20200501,181500,23949.3786235,23949.3786235,23900.6569784,23934.7481295,900
20200501,183000,23933.2980805,23933.8981008,23848.6452223,23850.5352861,899
20200501,184500,23850.6252892,23871.2659861,23821.9043194,23836.4948121,900
20200501,190000,23835.5847814,23837.7248536,23742.2216291,23774.9727349,900
20200501,191500,23774.6927254,23811.4839676,23732.1312884,23809.8139112,899
20200501,193000,23811.9039818,23813.1340233,23756.0320953,23761.2222706,900
20200501,194500,23759.9422274,23782.5029891,23698.7301606,23717.0407788,895
20200501,200000,23714.9407079,23769.5525518,23713.9606749,23756.0420957,900
20200501,201500,23756.0220950,23796.8434733,23742.2516301,23742.2516301,900
20200501,203000,23742.6416432,23756.0420957,23699.6601920,23748.7518495,900
20200501,204500,23749.6018782,23772.2426427,23706.8204338,23723.0909831,900
20200501,210000,23723.2009868,23732.3512958,23699.9402015,23722.1009497,900
20200501,211500,23721.8409409,23746.7917834,23687.9897980,23691.2199070,900
20200501,213000,23690.8898959,23788.0431762,23686.8197585,23773.9727011,900
20200501,214500,23774.2727112,23778.4128510,23744.3317003,23748.5118414,900
20200501,220000,23748.6118448,23764.3623766,23720.7009024,23750.4619073,900
20200501,221500,23750.7819181,23798.1335169,23724.0810166,23786.7831336,899
20200501,223000,23786.6031275,23813.2640277,23741.4816041,23753.3720055,898
20200501,224500,23753.6020133,23766.5324499,23698.5701552,23725.5610665,899
20200501,230000,23725.0010476,23740.8615831,23646.0983836,23715.5007269,875
20200501,231500,23729.4311972,23729.4311972,23724.4910304,23724.4910304,895
20200501,233000,23724.4910304,23724.4910304,23724.4910304,23724.4910304,301
20200504,164500,23582.3462310,23582.3462310,23361.9487896,23400.0500760,899
20200504,170000,23400.4000878,23479.2427499,23376.6092846,23470.1824440,900
20200504,171500,23468.7423953,23555.8253356,23452.7918568,23540.8948315,900
20200504,173000,23537.2647089,23603.0569303,23490.7031368,23519.0240930,900
20200504,174500,23515.0539590,23549.4551205,23469.8124315,23544.9049669,900
20200504,180000,23545.5549888,23552.7152306,23472.0025054,23479.1727475,900
20200504,181500,23479.5827613,23547.9750705,23467.4423514,23512.2238634,900
20200504,183000,23512.8638850,23546.7750300,23480.6327968,23487.8530406,900
20200504,184500,23487.5630308,23553.0852431,23470.9824710,23532.8045583,900
20200504,190000,23532.9645637,23548.4950881,23507.5537058,23508.5037378,900
20200504,191500,23509.2237621,23550.3851519,23509.2237621,23517.1140285,900
20200504,193000,23516.8040181,23568.0157472,23508.4337355,23560.9555088,900
20200504,194500,23561.4055240,23579.5861378,23506.7236777,23529.5944499,900
20200504,200000,23529.8844597,23535.6046529,23503.7835785,23516.3640032,900
20200504,201500,23516.0939941,23536.2646751,23479.6327630,23497.4433644,900
20200504,203000,23497.6933728,23504.9436176,23453.5718831,23497.7933762,900
20200504,204500,23497.3433610,23523.2642362,23497.3433610,23514.3439350,900
20200504,210000,23514.8439519,23548.8651006,23514.8439519,23536.3446779,900
20200504,211500,23536.3746789,23569.3357918,23523.8642565,23561.3255213,900
20200504,213000,23561.4855267,23571.5158654,23539.9047981,23549.3151158,900
20200504,214500,23549.4351198,23579.0961213,23517.1340292,23533.2345728,900
20200504,220000,23531.5445158,23648.0284487,23527.3343736,23640.2681867,900
20200504,221500,23640.3881908,23692.9399651,23628.0677748,23671.7492496,900
20200504,223000,23671.4792405,23720.2908886,23670.6192115,23715.8907400,900
20200504,224500,23715.0807127,23770.3625792,23709.6505293,23756.0320953,900
20200504,230000,23756.0120947,23759.7122196,23704.7003622,23755.9120913,898
20200504,231500,23750.6319130,23752.7519846,23750.5619107,23750.5619107,900
20200504,233000,23750.5619107,23750.5619107,23750.5619107,23750.5619107,301
20200505,164500,23959.6889716,24068.3726412,23959.1189523,24044.0818210,899
20200505,170000,24043.4818008,24106.7739377,24026.1512156,24105.2138851,900
20200505,171500,24106.5039286,24127.9446525,24054.5721752,24063.4624754,900
20200505,173000,24064.7625193,24109.8440414,24043.8618136,24056.1022269,900
20200505,174500,24056.7722495,24094.0535083,24036.4715641,24074.8328593,900
20200505,180000,24074.0428326,24090.1433762,24032.5114304,24072.8027907,900
20200505,181500,24073.2928073,24099.6636977,24067.7126189,24084.5331868,900
20200505,183000,24084.6331902,24126.0245877,24057.2922671,24123.6645080,900
20200505,184500,24123.7045094,24170.3660849,24123.7045094,24168.9560373,900
20200505,190000,24168.6560271,24168.6560271,24128.6546765,24141.7051172,900
20200505,191500,24142.1251313,24170.5360906,24131.6847788,24159.0057013,900
20200505,193000,24157.9756665,24165.8459322,24121.1044216,24121.8444466,900
20200505,194500,24121.9744510,24130.5047390,24081.6930909,24090.8133989,900
20200505,200000,24090.4833877,24106.7339364,24081.5930875,24085.4632182,900
20200505,201500,24085.8332307,24100.6537311,24050.7920476,24067.7426199,900
20200505,203000,24067.9126256,24099.0536771,24061.8624214,24092.9334704,899
20200505,204500,24093.4834890,24108.0739816,24087.4032837,24099.7136994,900
20200505,210000,24099.7737014,24127.4846370,24094.1135103,24106.7139357,900
20200505,211500,24107.5539641,24138.7650179,24091.7034289,24137.8749878,900
20200505,213000,24137.5749777,24137.5749777,24114.3841947,24122.9144827,900
20200505,214500,24123.2344935,24134.6848801,24079.4530153,24095.0135407,900
20200505,220000,24095.4135542,24142.5951472,24086.7332611,24139.1550311,900
20200505,221500,24139.5550446,24139.5550446,24110.8140742,24128.6946779,900
20200505,223000,24128.3846674,24129.0646904,23962.8890796,23980.8196850,900
20200505,224500,23980.5396756,23998.9902986,23869.7159338,23926.0078344,900
20200505,230000,23924.4077804,23966.1091884,23870.7159675,23884.9764490,898
20200505,231500,23880.0962842,23883.8964125,23880.0962842,23883.8964125,900
20200505,233000,23883.8964125,23883.8964125,23883.8964125,23883.8964125,301
20200506,164500,23979.6896469,24055.4022032,23931.8080302,23941.8583696,899
20200506,170000,23944.8984722,23973.1594264,23815.4141003,23851.2753111,900
20200506,171500,23852.6753584,23880.8063082,23767.5824853,23805.1037522,900
20200506,173000,23805.2837583,23890.4166327,23795.2634199,23874.9961120,900
20200506,174500,23875.7461374,23934.1881106,23866.0658105,23933.6180913,900
20200506,180000,23931.4880194,23981.8897212,23918.3975774,23922.0477007,900
20200506,181500,23922.3077095,23951.0886812,23881.9563470,23890.7266432,900
20200506,183000,23891.4866688,23903.7670834,23816.1741260,23869.0959128,900
20200506,184500,23867.9658747,23892.1666918,23823.6443782,23829.1645646,900
20200506,190000,23828.7945521,23851.0353030,23774.8027291,23818.6042080,900
20200506,191500,23818.7142117,23851.5353199,23804.4637306,23822.4743387,900
20200506,193000,23821.7743151,23886.4164976,23821.4343036,23870.2059503,900
20200506,194500,23870.1159473,23893.3067303,23858.4055519,23865.9358061,900
20200506,200000,23865.8358027,23912.6173823,23865.7758007,23882.0563504,900
20200506,201500,23881.9563470,23890.2766280,23842.4450130,23859.8155995,900
20200506,203000,23860.0456072,23888.4665668,23817.2941638,23882.9063791,900
20200506,204500,23883.0163828,23909.5372783,23878.3762262,23898.0668910,900
20200506,210000,23898.3068991,23925.9078310,23888.6265722,23894.1467586,900
20200506,211500,23890.0266195,23890.0266195,23799.3835591,23812.5740044,900
20200506,213000,23813.1240230,23856.9655032,23802.7636732,23802.7636732,900
20200506,214500,23803.1836874,23850.7652939,23780.8629337,23850.7652939,900
20200506,220000,23851.0053020,23884.9964497,23837.9048597,23840.7049542,900
20200506,221500,23840.7449556,23861.8156670,23818.7542131,23834.9147587,900
20200506,223000,23834.8247557,23864.4557561,23822.2343306,23831.5946466,900
20200506,224500,23831.0746291,23831.0746291,23703.8603338,23753.4020065,900
20200506,230000,23753.9220241,23753.9220241,23665.8390501,23665.8390501,899
20200506,231500,23666.7990825,23667.7191136,23665.4390366,23665.4390366,900
20200506,233000,23665.4390366,23665.4390366,23665.4390366,23665.4390366,301
20200507,164500,23920.6676541,23982.8697543,23878.4762295,23964.2791266,856
20200507,170000,23964.1791232,24025.8812065,23954.4987963,23995.7701898,885
20200507,171500,23995.4901804,24003.5004508,23892.7967130,23920.2476399,858
20200507,173000,23920.1676372,23972.4994041,23909.4972769,23963.1590888,855
20200507,174500,23960.1089858,24003.2604427,23952.2287197,23986.6798829,868
20200507,180000,23987.1198978,23996.5802172,23909.0372614,23917.5775497,856
20200507,181500,23915.8674920,23985.2998363,23915.8674920,23979.0596256,824
20200507,183000,23979.3196344,24003.3304451,23971.0493552,23993.0900993,900
20200507,184500,23993.2001031,24071.3827428,23976.5895422,24066.9125919,885
20200507,190000,24066.3825740,24091.4634208,24047.4619351,24068.5726479,891
20200507,191500,24068.3826415,24093.7234971,24045.7618777,24064.3725061,899
20200507,193000,24064.3625058,24095.4335548,24056.1122272,24066.1025645,900
20200507,194500,24066.0325622,24071.9627624,24010.6906936,24014.0208060,900
20200507,200000,24014.3708179,24029.5613307,23986.9798930,24027.6912676,900
20200507,201500,24027.6112649,24054.6521779,24025.8212045,24049.4120010,900
20200507,203000,24049.2519956,24049.2519956,24008.2906126,24009.6306578,900
20200507,204500,24009.8506652,24039.9716822,24009.8506652,24024.4711589,900
20200507,210000,24024.4711589,24038.7116397,23978.5496084,24008.7706288,899
20200507,211500,24008.5406210,24011.0207047,23971.5593724,23999.7003225,898
20200507,213000,23999.5003158,24004.8204954,23926.2678432,23949.2986208,900
20200507,214500,23949.8686400,23965.5991711,23905.8771547,23912.3373728,900
20200507,220000,23912.3873745,23930.4179833,23891.1966590,23919.1176017,900
20200507,221500,23919.1076014,23937.2782149,23864.8157683,23903.3870706,895
20200507,223000,23902.8870537,23905.4471402,23835.2647705,23898.3369001,890
20200507,224500,23898.5369069,23905.2971351,23841.3149748,23857.3555164,898
20200507,230000,23857.5155218,23897.5868748,23838.8748924,23876.5261637,869
20200507,231500,23876.6961694,23876.6961694,23876.6961694,23876.6961694,895
20200507,233000,23876.6961694,23876.6961694,23876.6961694,23876.6961694,301
20200508,164500,24108.6340005,24219.2677360,24107.8639745,24168.4560204,883
20200508,170000,24169.5160562,24203.0171873,24164.7058938,24188.2566889,897
20200508,171500,24188.5666994,24234.6282546,24188.5666994,24216.8976559,891
20200508,173000,24216.9676583,24226.5879831,24189.3667264,24195.9169476,892
20200508,174500,24195.9769496,24230.9181293,24160.7457600,24163.8758657,895
20200508,180000,24164.2958799,24194.4768989,24159.4057148,24180.6564323,896
20200508,181500,24180.9864434,24222.9978619,24158.9156983,24212.9075212,893
20200508,183000,24213.6975479,24257.3290211,24213.6675469,24246.0186392,896
20200508,184500,24245.8986351,24263.7492378,24238.7083924,24262.4691946,899
20200508,190000,24262.1791848,24266.7193381,24231.7881587,24247.0886753,900
20200508,191500,24246.4086524,24262.5191963,24238.1383731,24248.8487347,900
20200508,193000,24248.4387209,24250.3587857,24223.0978653,24226.2379713,900
20200508,194500,24226.0379646,24259.1190815,24225.8779592,24251.1488124,900
20200508,200000,24250.8188013,24251.4688232,24229.5680837,24249.5787594,900
20200508,201500,24249.0587418,24254.0289096,24208.3073659,24226.3479750,900
20200508,203000,24226.4079771,24226.7379882,24207.3973352,24220.1277650,900
20200508,204500,24219.7177512,24226.2179706,24184.7165694,24188.7567058,900
20200508,210000,24188.8467088,24195.1669222,24155.5955862,24177.7563344,900
20200508,211500,24178.1063462,24203.9972204,24159.7957280,24203.9272180,899
20200508,213000,24203.1471917,24235.4082809,24202.8871829,24227.4480122,900
20200508,214500,24227.2180044,24238.0083687,24199.3970651,24221.6378160,900
20200508,220000,24221.4278089,24239.5384204,24214.8875881,24224.0878987,898
20200508,221500,24226.7479885,24269.6594374,24223.7378869,24240.5784555,900
20200508,223000,24240.4584514,24269.2494235,24233.8582286,24265.5392983,900
20200508,224500,24265.4992969,24320.3411486,24262.3191896,24313.5109180,899
20200508,230000,24313.6609230,24342.5018968,24300.7404868,24325.1613113,884
20200508,231500,24332.1415470,24332.1415470,24332.1415470,24332.1415470,897
20200508,233000,24332.1415470,24332.1415470,24332.1415470,24332.1415470,301
20200511,164500,24257.2690190,24257.2690190,24081.5930875,24145.6752512,899
20200511,170000,24146.7152863,24164.6558921,24087.0332712,24098.8536703,900
20200511,171500,24100.0037092,24144.7452198,24094.2435147,24101.8937730,900
20200511,173000,24101.2037497,24131.6647782,24071.0327310,24121.8744476,900
20200511,174500,24122.6244729,24156.0356010,24096.8336021,24123.6345070,900
20200511,180000,24123.7245101,24156.7556253,24107.9139762,24112.4241285,900
20200511,181500,24112.8641434,24147.3853089,24111.2840900,24131.0847586,900
20200511,183000,24131.0947589,24169.6160595,24125.1145570,24168.1560102,900
20200511,184500,24168.0460065,24194.8069101,24167.1559765,24182.6364992,900
20200511,190000,24182.6965012,24194.2368908,24170.0360737,24184.2465535,900
20200511,191500,24184.1265495,24196.6669729,24173.3261848,24179.6163972,900
20200511,193000,24180.1664158,24258.6990673,24176.1762810,24255.5289603,900
20200511,194500,24255.2189498,24288.6900799,24255.2189498,24277.3896984,900
20200511,200000,24277.7797116,24286.3099996,24241.6284910,24284.9799547,900
20200511,201500,24283.7899145,24335.4116574,24264.8192740,24328.0514089,900
20200511,203000,24328.0014072,24351.6922071,24321.6711935,24338.9717776,900
20200511,204500,24339.1117824,24367.0327251,24332.9015727,24333.1615815,900
20200511,210000,24332.8015693,24338.1217489,24305.8106580,24307.2907080,900
20200511,211500,24307.1207022,24312.6708896,24249.5987601,24254.4289231,900
20200511,213000,24254.4989255,24296.4903433,24247.7786986,24266.4893304,900
20200511,214500,24267.8193753,24319.1511084,24265.8093074,24307.5907181,900
20200511,220000,24307.3407097,24323.6412600,24298.7304189,24302.6805523,900
20200511,221500,24302.8705587,24345.7420062,24302.8705587,24320.4811533,900
20200511,223000,24320.9311685,24336.5116946,24279.8697821,24297.9003909,900
20200511,224500,24297.5103777,24309.8307937,24264.3992598,24285.0899584,900
20200511,230000,24286.0499908,24297.1803666,24220.5077778,24220.5077778,897
20200511,231500,24220.4577761,24222.8078555,24220.4577761,24222.8078555,900
20200511,233000,24222.8078555,24222.8078555,24222.8078555,24222.8078555,301
20200512,164500,24293.6602477,24382.9132613,24293.6602477,24330.9315062,888
20200512,170000,24330.3014849,24341.2318539,24221.2278021,24289.8601194,894
20200512,171500,24288.6500786,24308.7007556,24256.1989829,24290.1601296,892
20200512,173000,24288.7900833,24317.7010595,24241.4484849,24251.9188384,900
20200512,174500,24251.6888306,24280.5098037,24231.0481337,24245.6486267,883
20200512,180000,24241.6984933,24269.5994354,24193.9968827,24252.3588533,890
20200512,181500,24253.4988917,24296.5403450,24238.9384001,24281.2398284,892
20200512,183000,24281.5498389,24299.8704574,24266.0193145,24269.9794482,690
20200512,184500,24271.2594914,24294.7302839,24226.7879899,24231.7981590,433
20200512,190000,24232.2581746,24247.6886956,24204.7672464,24244.8786007,445
20200512,191500,24244.4285855,24256.3089866,24215.3576039,24233.3382110,453
20200512,193000,24233.6782225,24262.3891919,24216.3676381,24254.9589410,465
20200512,194500,24252.0488428,24263.2492210,24225.5579484,24231.5981523,467
20200512,200000,24231.9981658,24249.4187540,24220.8477893,24241.9885031,438
20200512,201500,24242.1285078,24244.6085916,24137.0349595,24144.4952114,602
20200512,203000,24143.7151850,24153.9855318,24060.0123589,24081.7730936,439
20200512,204500,24082.2531098,24123.5145030,24075.6228860,24107.8739749,557
20200512,210000,24107.5439637,24144.6852178,24106.4339263,24144.3552066,690
20200512,211500,24144.3052049,24150.6454190,24078.8029933,24078.8229940,900
20200512,213000,24078.6229873,24093.5034897,24046.3918990,24083.5531537,900
20200512,214500,24083.6131557,24103.6338317,24037.4215961,24069.7526878,900
20200512,220000,24070.6327175,24131.2147630,24061.7124163,24117.6143038,900
20200512,221500,24117.1642886,24123.3144962,24056.5022404,24058.8023180,899
20200512,223000,24058.8023180,24082.9031318,24012.3907510,24019.9910076,900
20200512,224500,24019.5009911,24037.9816151,23886.5665027,23891.5666715,891
20200512,230000,23891.9466843,23913.1674008,23763.3823435,23763.3823435,818
20200512,231500,23765.5824178,23765.5824178,23765.5824178,23765.5824178,894
20200512,233000,23765.5824178,23765.5824178,23765.5824178,23765.5824178,301
20200513,164500,23662.4789366,23683.1396342,23473.0925422,23521.9141906,718
20200513,170000,23517.3740373,23589.4564711,23496.2233232,23554.8853039,877
20200513,171500,23554.6752968,23643.4882954,23545.3649824,23599.6468152,883
20200513,173000,23599.1167973,23646.6284015,23542.5948889,23628.7677984,883
20200513,174500,23632.0579095,23709.3605195,23622.9376016,23631.5678930,868
20200513,180000,23630.9578724,23630.9678727,23509.6637770,23522.5342116,872
20200513,181500,23522.4842099,23552.9052370,23495.2132891,23552.9052370,880
20200513,183000,23553.3552522,23563.4755939,23397.8800027,23448.6817180,867
20200513,184500,23449.3817416,23475.3426182,23345.4082311,23355.9385866,885
20200513,190000,23355.5685742,23355.5685742,23252.0350785,23299.6266853,848
20200513,191500,23299.7966911,23340.8380768,23210.3136698,23226.5142168,848
20200513,193000,23224.5841516,23268.4056312,23160.1919775,23264.5855022,863
20200513,194500,23264.9755154,23290.2563690,23235.3045136,23240.1046756,889
20200513,200000,23240.5446905,23308.8769977,23240.5446905,23291.6564162,895
20200513,201500,23292.3664402,23302.7067893,23200.2833311,23287.8762886,868
20200513,203000,23287.3662714,23338.6080015,23253.0151116,23293.1664672,892
20200513,204500,23293.6264827,23301.7967586,23248.7249667,23263.9954823,897
20200513,210000,23264.1954890,23294.7365202,23215.0638302,23233.3844487,900
20200513,211500,23233.7444609,23294.5365135,23189.7829766,23262.4454300,886
20200513,213000,23263.6454705,23312.1771091,23229.1843069,23229.2643096,888
20200513,214500,23229.5043177,23243.6447952,23174.2024505,23175.1524826,891
20200513,220000,23174.7624694,23223.6741209,23146.3815112,23146.7715244,894
20200513,221500,23146.6815213,23266.2455583,23146.6815213,23176.7225356,876
20200513,223000,23176.7825376,23189.7829766,23068.4188789,23119.8606157,886
20200513,224500,23119.9506188,23189.8329783,23096.8698395,23169.3422864,884
20200513,230000,23166.7521990,23286.7662511,23135.6811499,23258.0152804,788
20200513,231500,23248.7549677,23248.7549677,23248.7549677,23248.7549677,893
20200513,233000,23248.7549677,23248.7549677,23248.7549677,23248.7549677,301
20200514,164500,22980.2759028,23082.1793435,22925.8840663,22944.3246890,859
20200514,170000,22946.8447741,22977.7358171,22817.7004136,22829.7708212,866
20200514,171500,22830.3308401,22906.3034052,22790.3894915,22861.5018926,840
20200514,173000,22860.5618608,22960.8852481,22845.8213631,22898.3931381,891
20200514,174500,22896.7530828,23080.4692857,22896.7530828,23050.6782799,847
20200514,180000,23049.7882498,23213.0137610,23033.5577018,23154.7317931,847
20200514,181500,23152.1517060,23249.9250072,23152.1517060,23219.8939933,884
20200514,183000,23219.8639922,23299.2066712,23139.2112691,23157.6418914,894
20200514,184500,23157.4418846,23230.6143552,23082.6993610,23125.9308207,896
20200514,190000,23125.8108166,23224.8541607,23101.1499840,23161.7320295,896
20200514,191500,23164.7121301,23234.3144801,23136.2311685,23215.3338393,897
20200514,193000,23212.5337447,23294.7465206,23200.9533537,23249.7450011,899
20200514,194500,23250.1950163,23300.8767275,23248.8849721,23249.8050032,900
20200514,200000,23249.9950096,23416.8206423,23234.3644818,23394.8699011,897
20200514,201500,23394.7998988,23407.5503293,23348.7683445,23373.8591917,900
20200514,203000,23373.9191937,23476.8226682,23371.6291164,23476.4026540,897
20200514,204500,23476.4726563,23505.5336376,23406.8203046,23406.9903103,900
20200514,210000,23408.6703671,23451.4518115,23369.8290556,23375.3792430,900
20200514,211500,23375.4792464,23381.9794659,23310.6970591,23377.3193085,899
20200514,213000,23378.4893480,23429.1810596,23356.8086160,23426.9509843,895
20200514,214500,23426.8609813,23445.5916137,23302.3367768,23327.4576250,896
20200514,220000,23326.5375940,23420.9607820,23305.4468818,23402.9201729,900
20200514,221500,23403.3201864,23497.4633651,23384.7295587,23464.4922518,891
20200514,223000,23464.6922586,23564.3756243,23461.4421489,23546.5750233,900
20200514,224500,23545.6149909,23570.8558431,23458.3420442,23519.3541042,877
20200514,230000,23522.2542021,23627.6777616,23522.2542021,23627.6777616,846
20200514,231500,23626.1377096,23626.1377096,23626.1377096,23626.1377096,896
20200514,233000,23626.1377096,23626.1377096,23626.1377096,23626.1377096,301
20200515,164500,23455.6219523,23551.6851958,23354.9385529,23534.9046292,898
20200515,170000,23538.0547356,23598.5067767,23492.3831935,23553.6552623,900
20200515,171500,23562.5555628,23639.6381654,23510.9138192,23634.4079888,900
20200515,173000,23634.0579770,23653.8086439,23551.2151799,23569.0857833,770
20200515,174500,23568.5057637,23598.1867659,23495.9133127,23555.7553332,779
20200515,180000,23549.9451371,23573.0559174,23454.1319020,23474.8626020,900
20200515,181500,23474.7925996,23474.7925996,23375.7292549,23444.4215742,900
20200515,183000,23444.0315610,23491.8231746,23422.7908438,23472.6525274,900
20200515,184500,23469.7224284,23486.9530102,23413.1405180,23442.3115029,900
