<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200625,170000,6559.7800000,6566.4000000,6556.9100000,6563.5400000,283851999
20200625,171500,6565.2400000,6584.5700000,6564.7500000,6583.1300000,855525468
20200625,173000,6584.3200000,6589.2200000,6576.3400000,6582.5700000,498393294
20200625,174500,6582.6100000,6587.5800000,6576.2300000,6577.0300000,419571489
20200625,180000,6577.1300000,6582.7100000,6568.4600000,6569.4900000,346119448
20200625,181500,6570.8100000,6572.7200000,6561.7700000,6571.9100000,296493043
20200625,183000,6571.5000000,6573.2200000,6561.8200000,6568.3400000,370560305
20200625,184500,6568.5500000,6570.2800000,6560.2300000,6560.4700000,281141572
20200625,190000,6571.8000000,6571.8000000,6571.8000000,6571.8000000,344496445
20200626,101500,6608.1800000,6617.5700000,6586.1700000,6587.1100000,1097221380
20200626,103000,6585.0600000,6593.7900000,6581.2300000,6587.6600000,350706997
20200626,104500,6587.7900000,6592.9000000,6583.9300000,6585.7700000,441693015
20200626,110000,6587.4800000,6610.0800000,6582.2400000,6597.1600000,415849332
20200626,111500,6597.7100000,6601.4700000,6569.7900000,6583.2200000,694774786
20200626,113000,6582.1800000,6588.1500000,6578.3800000,6581.9500000,366750885
20200626,114500,6582.3100000,6588.0800000,6580.1300000,6588.0800000,257699648
20200626,120000,6587.5500000,6590.6700000,6581.7300000,6588.1100000,197143953
20200626,121500,6585.6800000,6593.7600000,6583.2700000,6590.3900000,317561562
20200626,123000,6590.7700000,6595.2100000,6588.6200000,6589.3600000,197468797
20200626,124500,6589.7900000,6593.1300000,6587.1800000,6589.8900000,121650481
20200626,130000,6590.3200000,6593.5700000,6583.3100000,6589.0400000,308040009
20200626,131500,6588.9800000,6592.2000000,6586.7500000,6590.0700000,255088544
20200626,133000,6591.1800000,6603.8600000,6586.5000000,6601.5800000,225880466
20200626,134500,6597.0800000,6608.3800000,6597.0800000,6608.1100000,211066255
20200626,140000,6608.1200000,6620.8300000,6603.0800000,6608.9700000,131233524
20200626,141500,6611.8600000,6614.0000000,6604.0000000,6609.3100000,164511663
20200626,143000,6608.3500000,6608.9900000,6597.7100000,6601.0700000,119583354
20200626,144500,6599.6000000,6600.2300000,6595.8500000,6597.8100000,113740578
20200626,150000,6597.4400000,6597.4400000,6583.4600000,6586.6400000,349919431
20200626,151500,6587.1400000,6588.9400000,6574.4400000,6575.1000000,312784722
20200626,153000,6574.5900000,6595.9800000,6574.4400000,6593.6700000,298845575
20200626,154500,6594.2800000,6598.3000000,6591.1200000,6597.2700000,192159939
20200626,160000,6597.8200000,6598.9500000,6582.9500000,6591.8500000,190077440
20200626,161500,6593.3900000,6599.6200000,6590.5300000,6598.7900000,116907105
20200626,163000,6599.7900000,6600.9600000,6591.6500000,6592.2000000,249671903
20200626,164500,6590.6000000,6594.6200000,6571.2600000,6572.6800000,564263149
20200626,170000,6572.8200000,6573.6600000,6563.9300000,6565.2700000,368773925
20200626,171500,6565.4700000,6567.8200000,6551.6000000,6552.1300000,591103466
20200626,173000,6552.0100000,6552.6600000,6544.5100000,6546.4300000,597897358
20200626,174500,6548.4400000,6550.5100000,6519.7500000,6534.7500000,987973113
20200626,180000,6536.6900000,6544.2200000,6530.6300000,6537.0900000,406827989
20200626,181500,6538.4600000,6544.9100000,6534.5900000,6540.7400000,540172538
20200626,183000,6541.9000000,6542.8400000,6528.4600000,6528.4600000,397441075
20200626,184500,6526.8100000,6536.7700000,6526.8100000,6531.4100000,277204663
20200626,190000,6542.0600000,6542.0600000,6542.0600000,6542.0600000,287716928
20200629,101500,6489.8100000,6554.1600000,6489.8100000,6550.6200000,875511501
20200629,103000,6550.3100000,6554.2800000,6535.9500000,6537.2500000,418780442
20200629,104500,6537.6400000,6537.6400000,6522.3300000,6523.8100000,288305921
20200629,110000,6520.6700000,6533.3000000,6511.3100000,6523.2100000,304604838
20200629,111500,6517.9400000,6517.9400000,6502.1700000,6502.9700000,568708747
20200629,113000,6500.6700000,6503.8400000,6493.3500000,6503.7200000,282870070
20200629,114500,6503.4900000,6511.8800000,6491.5400000,6510.7000000,281097922
20200629,120000,6512.6200000,6525.8000000,6512.6200000,6522.1000000,293246244
20200629,121500,6518.8500000,6518.8500000,6509.5300000,6512.7900000,246064558
20200629,123000,6512.2500000,6514.4200000,6502.3800000,6502.3800000,187615857
20200629,124500,6501.1900000,6514.3900000,6492.3700000,6493.0800000,468362468
20200629,130000,6492.0900000,6500.5400000,6485.7000000,6494.4200000,203530568
20200629,131500,6497.0700000,6509.0200000,6494.3800000,6497.5700000,328778367
20200629,133000,6497.7700000,6508.2800000,6493.3900000,6502.7200000,148267958
20200629,134500,6506.2400000,6506.3900000,6496.6100000,6497.1600000,188948102
20200629,140000,6497.5600000,6501.4900000,6492.0900000,6493.7700000,146195449
20200629,141500,6495.8500000,6500.6200000,6489.1400000,6494.4200000,114739539
20200629,143000,6495.8000000,6504.9500000,6488.8400000,6503.3200000,169263531
20200629,144500,6503.1300000,6509.9100000,6501.7200000,6507.2100000,156509921
20200629,150000,6507.4200000,6534.1900000,6506.7100000,6531.0400000,377745966
20200629,151500,6532.9500000,6536.7200000,6527.6400000,6533.7800000,212128805
20200629,153000,6533.4800000,6534.6900000,6517.8200000,6518.9500000,156634327
20200629,154500,6518.9300000,6525.5000000,6517.4200000,6523.6300000,151607446
20200629,160000,6523.8000000,6532.9000000,6523.5300000,6525.9100000,156286880
20200629,161500,6527.0000000,6527.0000000,6513.9800000,6516.4300000,148031688
20200629,163000,6516.6200000,6527.6200000,6516.6200000,6519.8000000,103133297
20200629,164500,6520.1100000,6525.0600000,6506.3500000,6508.8200000,633184585
20200629,170000,6508.6300000,6520.9500000,6504.6800000,6520.9500000,315352152
20200629,171500,6522.0300000,6540.6300000,6521.4300000,6540.6300000,420841106
20200629,173000,6539.6100000,6549.7000000,6535.2200000,6542.1000000,576771011
20200629,174500,6541.3900000,6553.1500000,6541.3900000,6542.3200000,471860518
20200629,180000,6541.5800000,6550.6100000,6540.1400000,6546.0800000,374133971
20200629,181500,6545.6100000,6545.8800000,6539.6500000,6543.1200000,229749707
20200629,183000,6543.1100000,6555.0300000,6539.7400000,6553.6300000,357795710
20200629,184500,6553.1400000,6557.3800000,6549.0800000,6556.8500000,595075016
20200629,190000,6555.0300000,6555.0300000,6555.0300000,6555.0300000,409645123
20200630,101500,6568.5100000,6573.5300000,6553.6300000,6566.1700000,1015330589
20200630,103000,6566.6500000,6578.3500000,6566.6500000,6571.1600000,520350325
20200630,104500,6570.6200000,6574.2100000,6563.0900000,6563.3800000,394868850
20200630,110000,6561.4300000,6564.7900000,6554.2800000,6555.0000000,312036025
20200630,111500,6555.2600000,6555.3300000,6549.2600000,6555.3300000,539494631
20200630,113000,6554.9200000,6562.2900000,6553.1900000,6561.8400000,384688749
20200630,114500,6563.4800000,6564.5400000,6554.6800000,6554.6800000,343429129
20200630,120000,6555.3600000,6561.2900000,6554.7100000,6558.7000000,185817647
20200630,121500,6559.4300000,6564.7300000,6558.2600000,6561.1300000,173577587
20200630,123000,6559.6700000,6561.4600000,6553.7700000,6555.1300000,271240087
20200630,124500,6553.9000000,6559.9800000,6552.8900000,6558.9700000,191268646
20200630,130000,6559.9900000,6563.1600000,6539.0600000,6542.9300000,269090504
20200630,131500,6543.6800000,6546.3400000,6533.3600000,6538.5400000,189742983
20200630,133000,6538.9100000,6542.6600000,6526.3800000,6531.7800000,224924011
20200630,134500,6532.2700000,6535.6400000,6526.6700000,6533.1300000,193407954
20200630,140000,6533.9400000,6533.9400000,6515.5500000,6518.5300000,476402927
20200630,141500,6518.9600000,6530.0400000,6510.0400000,6516.1400000,441452230
20200630,143000,6517.2700000,6528.0800000,6517.2700000,6526.5600000,194499429
20200630,144500,6525.8800000,6537.2000000,6525.8800000,6527.5500000,224888203
20200630,150000,6524.0600000,6524.8600000,6508.6000000,6510.4900000,358155420
20200630,151500,6510.8700000,6516.8900000,6508.8500000,6511.5700000,306797092
20200630,153000,6511.5300000,6514.0000000,6490.9400000,6497.7700000,252078840
20200630,154500,6497.0200000,6499.0500000,6478.4000000,6497.0000000,299588530
20200630,160000,6495.0900000,6498.1600000,6485.7200000,6498.1600000,159076936
20200630,161500,6495.0700000,6501.4300000,6494.4500000,6501.4300000,216638306
20200630,163000,6500.7400000,6506.9800000,6497.5700000,6504.3800000,261339651
20200630,164500,6504.7600000,6526.2200000,6504.7600000,6521.6500000,379654142
20200630,170000,6521.1000000,6525.5200000,6513.8600000,6515.8600000,219361263
20200630,171500,6517.2500000,6535.2800000,6517.2500000,6526.6300000,314340172
20200630,173000,6527.9800000,6530.4300000,6517.7700000,6524.1800000,453988089
20200630,174500,6527.1900000,6527.9800000,6505.5000000,6507.5900000,306879051
20200630,180000,6507.0800000,6516.8600000,6504.5300000,6511.3100000,236922938
20200630,181500,6511.1000000,6516.1600000,6507.9700000,6513.0800000,260095227
20200630,183000,6513.9900000,6519.5400000,6512.6200000,6514.1700000,316702581
20200630,184500,6511.9700000,6530.3800000,6511.9700000,6530.3800000,462860618
20200630,190000,6503.3900000,6503.3900000,6503.3900000,6503.3900000,595001778
20200702,101500,6543.2900000,6561.7800000,6533.0300000,6559.7000000,1707023467
20200702,103000,6558.6600000,6567.3500000,6545.5100000,6567.3500000,1135308045
20200702,104500,6566.1000000,6572.2700000,6562.7200000,6571.1500000,780663879
20200702,110000,6571.9600000,6578.8000000,6570.5400000,6573.9300000,810921396
20200702,111500,6578.5600000,6579.0600000,6566.1600000,6574.1300000,583815346
20200702,113000,6574.9300000,6589.0200000,6572.4900000,6585.1100000,1058727719
20200702,114500,6579.4100000,6588.7200000,6574.8100000,6583.9200000,811398311
20200702,120000,6585.9200000,6588.6400000,6576.9200000,6578.4600000,310651427
20200702,121500,6576.8400000,6577.6300000,6568.0800000,6574.0200000,387144705
20200702,123000,6573.7600000,6586.2600000,6571.3100000,6585.6400000,249579838
20200702,124500,6582.6300000,6584.8300000,6578.1800000,6578.1800000,204833373
20200702,130000,6579.6000000,6585.4500000,6573.8200000,6583.9500000,246645466
20200702,131500,6584.6800000,6589.0800000,6570.7100000,6572.5100000,393530730
20200702,133000,6574.5500000,6576.6600000,6567.1100000,6567.7400000,192854412
20200702,134500,6570.8300000,6575.5600000,6567.0500000,6568.1800000,566143412
20200702,140000,6571.1300000,6574.7900000,6568.4700000,6574.7900000,274956102
20200702,141500,6574.4800000,6581.4500000,6572.8300000,6576.9500000,245002603
20200702,143000,6577.7800000,6586.5600000,6577.7800000,6577.8400000,647572397
20200702,144500,6577.7900000,6579.5300000,6574.7900000,6576.2800000,248979368
20200702,150000,6575.5300000,6578.7700000,6572.5700000,6572.5700000,246157056
20200702,151500,6571.3400000,6578.4900000,6568.5200000,6576.5000000,258612682
20200702,153000,6576.4300000,6576.8400000,6569.8800000,6569.8800000,308848472
20200702,154500,6569.6200000,6581.3600000,6569.6200000,6575.2600000,480925507
20200702,160000,6573.9700000,6587.4600000,6571.1200000,6580.7600000,246333131
20200702,161500,6583.0900000,6586.3600000,6578.1200000,6581.0300000,196011343
20200702,163000,6580.4000000,6584.7400000,6574.1700000,6584.7400000,225388164
20200702,164500,6583.1100000,6598.1700000,6583.1100000,6590.4100000,560293231
20200702,170000,6590.2900000,6606.4700000,6590.2900000,6604.8400000,751799017
20200702,171500,6604.3400000,6615.7500000,6604.2000000,6604.2000000,546758566
20200702,173000,6603.8500000,6610.7300000,6603.8500000,6608.2700000,292595869
20200702,174500,6604.1000000,6616.0400000,6603.5500000,6608.6300000,529920260
20200702,180000,6610.3400000,6612.5700000,6603.9500000,6606.4000000,417072890
20200702,181500,6607.8900000,6610.5400000,6599.6900000,6602.7000000,646908049
20200702,183000,6602.7700000,6613.5800000,6602.1700000,6609.9700000,707716315
20200702,184500,6611.1900000,6620.9400000,6607.4800000,6612.3200000,519450058
20200702,190000,6635.3900000,6635.3900000,6635.3900000,6635.3900000,1046530629
20200703,101500,6639.5500000,6669.2100000,6634.3000000,6664.3200000,1933295441
20200703,103000,6662.2100000,6672.3200000,6654.0900000,6657.1300000,942349783
20200703,104500,6649.8800000,6657.8600000,6649.8800000,6654.2200000,570192030
20200703,110000,6655.2200000,6665.0100000,6654.3100000,6665.0100000,512157758
20200703,111500,6664.9200000,6672.3400000,6660.9800000,6665.2800000,431615901
20200703,113000,6665.6300000,6665.6300000,6657.2200000,6659.5500000,484595009
20200703,114500,6658.4400000,6658.4400000,6645.4000000,6646.6700000,763125008
20200703,120000,6645.6800000,6647.4700000,6640.1700000,6643.0800000,321895844
20200703,121500,6644.2700000,6648.1400000,6641.9500000,6646.5800000,331892161
20200703,123000,6647.0500000,6653.4300000,6646.7400000,6651.3200000,271077205
20200703,124500,6651.5800000,6653.3800000,6648.2900000,6651.1900000,190799492
20200703,130000,6650.6700000,6653.0900000,6642.2200000,6648.4500000,270639801
20200703,131500,6648.4600000,6651.3300000,6642.6700000,6644.7900000,162662154
20200703,133000,6646.9400000,6652.0600000,6644.4500000,6647.2300000,228893051
20200703,134500,6647.2400000,6654.4900000,6646.0400000,6652.7200000,286550930
20200703,140000,6652.1900000,6655.4200000,6647.6300000,6652.6100000,288335243
20200703,141500,6652.9100000,6653.5200000,6644.1500000,6645.2500000,275677123
20200703,143000,6644.0100000,6655.2600000,6644.0100000,6654.7100000,189283310
20200703,144500,6654.7800000,6655.7900000,6650.7000000,6654.5000000,124331341
20200703,150000,6653.9600000,6660.5700000,6653.8500000,6658.8500000,140379006
20200703,151500,6658.9500000,6664.8700000,6657.1200000,6659.2000000,320628939
20200703,153000,6659.8300000,6663.0800000,6654.1100000,6660.5300000,193081119
20200703,154500,6661.6200000,6663.5400000,6658.8800000,6663.2900000,165273617
20200703,160000,6663.5200000,6663.8700000,6649.5700000,6657.2400000,208705135
20200703,161500,6657.9100000,6662.1400000,6656.7900000,6658.7400000,126238628
20200703,163000,6658.9900000,6662.8000000,6656.9900000,6657.8000000,206100111
20200703,164500,6656.9800000,6659.7200000,6654.4900000,6656.0100000,137136667
20200703,170000,6655.4700000,6658.1100000,6649.1500000,6655.5800000,169237512
20200703,171500,6655.0200000,6655.8300000,6649.9000000,6654.3600000,125347433
20200703,173000,6654.4800000,6654.5900000,6646.7900000,6652.1800000,327630161
20200703,174500,6651.9400000,6651.9400000,6644.0800000,6647.7300000,294728265
20200703,180000,6647.1400000,6656.1000000,6647.1400000,6654.4400000,374504407
20200703,181500,6654.8000000,6659.3700000,6654.5000000,6656.9600000,369579556
20200703,183000,6656.4100000,6656.4100000,6647.5900000,6652.6600000,387351947
20200703,184500,6652.1900000,6653.2300000,6646.4600000,6653.1100000,485324417
20200703,190000,6652.7400000,6652.7400000,6652.7400000,6652.7400000,162532643
20200706,101500,6719.1500000,6763.7300000,6719.1500000,6760.0500000,2591780400
20200706,103000,6758.9900000,6767.6100000,6751.9800000,6766.5700000,942410095
20200706,104500,6767.9400000,6780.4600000,6766.2800000,6779.6500000,556734736
20200706,110000,6779.3600000,6784.3800000,6759.1800000,6769.4100000,871744144
20200706,111500,6767.5600000,6786.4000000,6767.5600000,6781.7200000,753436960
20200706,113000,6781.0700000,6793.4600000,6770.0300000,6793.4600000,653055313
20200706,114500,6793.8300000,6798.6100000,6788.0700000,6789.7200000,730208850
20200706,120000,6789.3700000,6794.4500000,6785.2900000,6790.4400000,384591233
20200706,121500,6789.0200000,6793.5100000,6785.5100000,6790.6100000,518854847
20200706,123000,6791.3200000,6794.3100000,6785.9300000,6791.6000000,682520767
20200706,124500,6791.9000000,6796.9200000,6791.8500000,6794.0400000,202342007
20200706,130000,6792.4300000,6796.3800000,6781.2900000,6782.6200000,210494624
20200706,131500,6785.0800000,6804.4400000,6784.2600000,6804.4400000,444337011
20200706,133000,6804.4700000,6804.4700000,6793.8700000,6795.0700000,213669117
20200706,134500,6792.6800000,6795.4600000,6781.6800000,6784.1900000,244409368
20200706,140000,6784.8400000,6786.5000000,6778.3500000,6786.5000000,155833877
20200706,141500,6784.1700000,6789.2700000,6783.5100000,6785.8400000,180988657
20200706,143000,6788.8200000,6793.7900000,6785.0600000,6788.1600000,183861821
20200706,144500,6787.9900000,6795.3000000,6784.6300000,6795.3000000,332775928
20200706,150000,6796.7100000,6803.0900000,6794.9500000,6798.5900000,262214516
20200706,151500,6799.3400000,6809.5900000,6798.3300000,6802.8200000,388989884
20200706,153000,6800.2900000,6803.5100000,6796.7300000,6800.3500000,198499529
20200706,154500,6800.3500000,6805.7800000,6792.3200000,6799.1700000,317779179
20200706,160000,6796.3500000,6796.5900000,6777.3200000,6784.3500000,252119733
20200706,161500,6786.7500000,6790.3600000,6778.9400000,6790.0400000,309401482
20200706,163000,6788.6100000,6797.0000000,6785.7500000,6787.6200000,222972322
20200706,164500,6787.0100000,6804.1500000,6787.0100000,6798.2100000,239868103
20200706,170000,6798.6400000,6811.7300000,6797.8600000,6810.1400000,251548258
20200706,171500,6810.2600000,6815.2300000,6787.3300000,6789.9200000,455481902
20200706,173000,6789.0200000,6796.6600000,6781.8400000,6786.4700000,554733422
20200706,174500,6787.1500000,6808.9200000,6787.1500000,6806.0700000,260896957
20200706,180000,6806.2500000,6811.8600000,6797.5000000,6810.6700000,316433880
20200706,181500,6809.2300000,6817.8100000,6805.1700000,6815.8700000,270191598
20200706,183000,6818.5700000,6819.3300000,6809.9400000,6811.1400000,569802639
20200706,184500,6812.4700000,6816.0700000,6804.1600000,6805.9300000,368433466
20200706,190000,6819.3700000,6819.3700000,6819.3700000,6819.3700000,521555157
20200707,101500,6787.9300000,6809.8400000,6784.7600000,6790.1800000,1385022195
20200707,103000,6789.7200000,6789.7200000,6764.4100000,6770.2000000,713612594
20200707,104500,6771.7700000,6805.5200000,6771.0100000,6805.5200000,802867917
20200707,110000,6802.6200000,6821.3500000,6799.5000000,6818.6800000,616388997
20200707,111500,6820.2300000,6820.2300000,6803.1500000,6812.0500000,303864407
20200707,113000,6810.5400000,6820.0400000,6808.1300000,6812.4000000,382204093
20200707,114500,6814.7300000,6829.2400000,6814.7300000,6826.9400000,553835671
20200707,120000,6827.0900000,6829.6000000,6816.4400000,6816.7900000,383707215
20200707,121500,6817.1600000,6817.1600000,6804.7300000,6813.7800000,607234436
20200707,123000,6813.8900000,6813.8900000,6799.6700000,6812.5900000,472830050
20200707,124500,6812.3600000,6814.4300000,6805.5700000,6809.9800000,351703126
20200707,130000,6812.7500000,6815.8500000,6809.5500000,6814.0100000,219290852
20200707,131500,6814.0700000,6815.0400000,6810.4700000,6813.2700000,208535606
20200707,133000,6813.4600000,6814.7900000,6808.2600000,6810.1400000,150420729
20200707,134500,6809.9400000,6811.9500000,6802.2800000,6803.2700000,244022971
20200707,140000,6803.2700000,6804.1000000,6796.8300000,6801.1700000,185420337
20200707,141500,6802.4900000,6802.8200000,6797.8100000,6802.4300000,170977495
20200707,143000,6802.6900000,6809.5100000,6801.4200000,6809.5100000,163927370
20200707,144500,6808.4100000,6809.9900000,6799.7800000,6800.3200000,271879369
20200707,150000,6798.4600000,6799.4100000,6794.2300000,6795.6400000,417615876
20200707,151500,6795.2400000,6797.9400000,6791.0700000,6796.7700000,273277277
20200707,153000,6797.2800000,6801.0300000,6795.9200000,6795.9200000,215826008
20200707,154500,6798.6800000,6799.6100000,6792.7800000,6796.9100000,207007433
20200707,160000,6796.8000000,6802.4000000,6796.8000000,6799.5700000,288254435
20200707,161500,6799.5600000,6809.0600000,6797.5200000,6809.0600000,194887636
20200707,163000,6808.6300000,6811.3700000,6798.5100000,6799.7400000,248865847
20200707,164500,6800.1000000,6807.4400000,6792.7000000,6796.9800000,423555165
20200707,170000,6797.9700000,6808.3000000,6797.9700000,6803.6400000,553923732
20200707,171500,6803.8100000,6817.4400000,6802.6200000,6815.7600000,673858185
20200707,173000,6815.5700000,6819.5100000,6812.8900000,6815.9700000,591025430
20200707,174500,6818.2700000,6819.7900000,6809.5400000,6809.5400000,244400614
20200707,180000,6812.7400000,6820.9200000,6810.7000000,6817.4500000,310636261
20200707,181500,6819.6000000,6819.8000000,6812.9900000,6817.9000000,267770811
20200707,183000,6817.8600000,6824.8100000,6815.2300000,6822.5400000,468510484
20200707,184500,6822.1200000,6826.0800000,6814.0800000,6817.8600000,431583429
20200707,190000,6808.5300000,6808.5300000,6808.5300000,6808.5300000,410863304
20200708,101500,6776.4700000,6804.3700000,6776.4700000,6788.1300000,906929997
20200708,103000,6787.6000000,6790.0100000,6762.8800000,6769.6800000,659828637
20200708,104500,6773.2900000,6782.6500000,6771.3300000,6777.8200000,389448965
20200708,110000,6775.5000000,6781.9400000,6768.7500000,6768.8900000,409022767
20200708,111500,6767.6400000,6777.3300000,6762.5400000,6773.5100000,368534252
20200708,113000,6773.8000000,6773.8000000,6763.5300000,6765.0200000,137552149
20200708,114500,6765.2500000,6773.8400000,6759.7900000,6773.0400000,273793567
20200708,120000,6772.8200000,6776.4900000,6766.8200000,6770.1700000,164508577
20200708,121500,6769.6600000,6769.6600000,6749.2500000,6749.2500000,224381188
20200708,123000,6749.7700000,6754.1000000,6743.6500000,6743.6500000,193772383
20200708,124500,6747.0000000,6752.4500000,6731.9500000,6731.9500000,326057533
20200708,130000,6732.3000000,6737.4600000,6721.0600000,6723.2800000,545507822
20200708,131500,6723.7500000,6732.8400000,6722.3900000,6722.5000000,362542628
20200708,133000,6723.1500000,6729.2800000,6714.9400000,6724.4900000,217274279
20200708,134500,6726.8500000,6737.8500000,6721.2400000,6735.7400000,142786212
20200708,140000,6735.9900000,6752.6500000,6734.4800000,6749.4100000,212892096
20200708,141500,6749.9500000,6753.9800000,6742.5100000,6749.9100000,136704092
20200708,143000,6750.0700000,6751.9800000,6740.3300000,6743.4400000,202003024
20200708,144500,6744.5300000,6747.2400000,6741.8500000,6746.8900000,89971763
20200708,150000,6747.3500000,6755.6000000,6746.1100000,6752.9600000,287171681
20200708,151500,6752.8300000,6753.7400000,6745.1500000,6751.7300000,104438575
20200708,153000,6751.3500000,6751.3500000,6745.9600000,6748.6000000,115805063
20200708,154500,6748.6600000,6749.8900000,6738.0900000,6739.6900000,269871004
20200708,160000,6739.4500000,6746.0900000,6737.8700000,6743.3200000,136149745
20200708,161500,6743.6100000,6746.7100000,6743.3700000,6745.6500000,139162846
20200708,163000,6745.0900000,6751.5000000,6744.2600000,6748.5400000,297771553
20200708,164500,6749.8400000,6757.2700000,6748.3800000,6752.4900000,313888409
20200708,170000,6753.1800000,6758.0300000,6749.7600000,6756.7200000,710055377
20200708,171500,6756.6400000,6767.9600000,6756.5500000,6757.0700000,961315485
20200708,173000,6756.6000000,6756.6000000,6747.0100000,6747.0900000,450601248
20200708,174500,6745.9200000,6758.1200000,6745.9200000,6750.0200000,325770035
20200708,180000,6750.1400000,6751.8300000,6742.3600000,6743.3500000,313593407
20200708,181500,6742.6600000,6742.6600000,6728.2800000,6731.0900000,590383792
20200708,183000,6729.2300000,6731.5500000,6718.2100000,6722.3100000,555985550
20200708,184500,6722.3600000,6723.1700000,6717.8200000,6719.5100000,341302481
20200708,190000,6716.7700000,6716.7700000,6716.7700000,6716.7700000,376967667
20200709,101500,6743.4200000,6755.8100000,6741.3800000,6747.5700000,660179568
20200709,103000,6747.8600000,6757.1500000,6740.4800000,6755.2900000,258777035
20200709,104500,6759.1300000,6759.2100000,6741.5500000,6747.3600000,389124135
20200709,110000,6744.2800000,6771.1500000,6741.3500000,6764.7200000,382039762
20200709,111500,6764.1900000,6768.6600000,6761.2900000,6766.7400000,391667890
20200709,113000,6768.0800000,6772.5100000,6761.5800000,6766.5500000,266487340
20200709,114500,6764.7400000,6773.3300000,6760.4200000,6772.2400000,256786614
20200709,120000,6772.2000000,6772.2000000,6761.5000000,6761.5000000,179883207
20200709,121500,6760.6000000,6764.2600000,6754.6200000,6761.5200000,222003300
20200709,123000,6760.6100000,6761.3500000,6754.5400000,6757.1400000,241446044
20200709,124500,6756.0300000,6756.2800000,6752.3000000,6755.0200000,155375519
20200709,130000,6754.9500000,6764.8600000,6754.9500000,6764.8600000,169540829
20200709,131500,6763.7400000,6764.7800000,6751.3400000,6751.5000000,174261671
20200709,133000,6751.3400000,6752.7800000,6746.4800000,6748.0200000,256410608
20200709,134500,6747.7800000,6751.9600000,6747.7800000,6750.8700000,183281883
20200709,140000,6753.4000000,6754.4000000,6746.9500000,6746.9500000,128456876
20200709,141500,6746.8600000,6752.1400000,6744.1300000,6747.7900000,181690471
20200709,143000,6748.4200000,6754.4900000,6748.4200000,6753.1600000,143467178
20200709,144500,6753.7100000,6759.4900000,6753.2900000,6757.2100000,208246834
20200709,150000,6757.2500000,6757.2500000,6749.2800000,6750.1700000,156745183
20200709,151500,6750.4300000,6751.1800000,6742.0000000,6743.9500000,279827212
20200709,153000,6743.6200000,6748.8000000,6743.6200000,6746.1700000,207182265
20200709,154500,6745.9500000,6751.4100000,6744.6600000,6749.0200000,135838591
20200709,160000,6749.2400000,6763.2900000,6749.2400000,6761.8800000,293198699
20200709,161500,6763.3300000,6765.6100000,6760.3000000,6762.1500000,221596649
20200709,163000,6762.1800000,6767.9300000,6762.1800000,6765.0300000,436198380
20200709,164500,6764.0100000,6767.2600000,6761.4200000,6763.9100000,335230562
20200709,170000,6762.3900000,6776.2900000,6758.6100000,6773.5400000,416089316
20200709,171500,6774.3500000,6780.3300000,6764.6400000,6765.0700000,446216311
20200709,173000,6765.2900000,6772.1900000,6750.4900000,6770.3400000,818578994
20200709,174500,6770.7600000,6779.0800000,6755.6200000,6756.1300000,811175392
20200709,180000,6756.2200000,6762.6100000,6752.6800000,6753.0800000,804045874
20200709,181500,6756.4100000,6758.1100000,6743.2300000,6757.6000000,948796649
20200709,183000,6757.6900000,6759.5200000,6746.4300000,6753.2400000,599659926
20200709,184500,6751.2400000,6759.0000000,6739.1500000,6744.3300000,705913318
20200709,190000,6751.2200000,6751.2200000,6751.2200000,6751.2200000,594878766
20200710,101500,6709.0400000,6764.0800000,6708.2400000,6753.8600000,1382072901
20200710,103000,6754.9900000,6763.9500000,6748.3300000,6762.1600000,786759299
20200710,104500,6759.8600000,6766.5500000,6757.9300000,6760.0100000,466343845
20200710,110000,6758.0100000,6765.7500000,6757.8500000,6764.4800000,244728527
20200710,111500,6765.2300000,6801.0400000,6765.2300000,6794.3100000,865794228
20200710,113000,6793.5900000,6801.5600000,6792.5300000,6796.1000000,373272582
20200710,114500,6795.9300000,6802.9600000,6792.7800000,6800.9600000,225268669
20200710,120000,6800.4400000,6808.5900000,6792.7600000,6800.1800000,200299944
20200710,121500,6800.4200000,6805.0400000,6787.6500000,6788.8400000,237456744
20200710,123000,6789.4800000,6791.9100000,6783.9500000,6790.6000000,464412169
20200710,124500,6791.1800000,6795.0200000,6789.2100000,6790.8300000,231711872
20200710,130000,6790.5500000,6791.6100000,6784.8300000,6790.7800000,200045363
20200710,131500,6790.8100000,6795.4300000,6787.0000000,6789.1800000,94009649
20200710,133000,6789.5200000,6793.7900000,6785.3000000,6793.7900000,171885386
20200710,134500,6794.6100000,6794.6100000,6788.5600000,6792.7200000,202916495
20200710,140000,6792.5000000,6797.8600000,6791.9100000,6797.0600000,196418855
20200710,141500,6796.7700000,6798.2000000,6791.1900000,6794.0600000,153017257
20200710,143000,6793.0800000,6798.4500000,6785.7400000,6795.8600000,262887124
20200710,144500,6793.1200000,6796.8500000,6791.8600000,6794.4100000,188942984
20200710,150000,6794.2600000,6795.5900000,6784.5700000,6790.0000000,155388586
20200710,151500,6790.2500000,6792.5700000,6787.2700000,6789.4900000,164406107
20200710,153000,6788.1000000,6792.3900000,6781.9800000,6783.0800000,143042569
20200710,154500,6783.6100000,6803.3400000,6783.6100000,6799.1800000,428300715
20200710,160000,6798.5400000,6803.5500000,6794.8900000,6795.2600000,236865990
